ScheduleCD|TipoSchd|NombreLayout|ejecutable|ScheduleCDPred|FecIni|HorIni|HorMaxDura|UnidadFrecCD|Estado|ValorFrecuencia|ValorFrecuenciaAdic|Predecesores|FecCreaTS|LayoutCD|TipSchdCD
2544|ExTdt|AGPIBILLOF|Frame_Extractor.py|2543|21/12/2020|02:00:00|1|104|1|1|1||29/01/2021|485|7
743|FTP|PSVAPRDV|Frame_FtpGet.py|0|13/03/2020|00:45:00|1|101|0|1|1||07/04/2022|1542|1
6642|FLoad|LN_WHATSAPP|Frame_FLoad_TDT.py|6641|15/01/2024|09:30:00|1|101|1|1|1||08/05/2024|2255|2
8747|FTP|DANAPERUCONV|Frame_FtpGet.py|0|17/07/2025|19:00:00|1|101|1|1|1||22/07/2025|2634|1
6715|ExTdt|SIR03RECL|Frame_Extractor.py|6714|21/02/2024|07:00:00|1|101|0|1|1||23/09/2024|770|7
8771|FTP|DANAREGLEMAILBOUNCEHST|Frame_FtpGet.py|0|17/07/2025|19:00:00|1|101|1|1|1||22/07/2025|2654|1
3351|FTP|SCORINGCLI0|Frame_FtpGet.py|0|01/06/2021|02:20:00|1|101|1|1|1||06/07/2021|1922|1
3281|FLoad|IntAlt107|Frame_FLoad_TDT.py|0|03/06/2021|06:00:00|2|101|1|1|1||03/06/2021|1895|2
1894|SPTdt|GENSITPEDCMS|Frame_EjecutaSP.py|0|01/06/2020|07:45:00|2|101|1|1|1||16/06/2020|103|5
552|SPNz|F1FACO02|Frame_EjecutaSP.py|551|17/12/2019|16:00:00|2|102|1|2|02,06,16,19,24||01/01/2020|50|6
3181|ExTdt|RVTS_DEVEQUIPO|Frame_Extractor.py|0|12/05/2021|09:00:00|1|104|1|2|2||13/12/2021|601|7
8031|FTP|CCREPRELEGAL_ADICIONALES|Frame_FtpGet.py|0|11/02/2025|06:00:00|1|104|1|4|4,5,6||21/02/2025|2554|1
7164|FTP|FB_GSS_TENTADOS_FIJA|Frame_FtpGet.py|0|08/05/2024|08:00:00|1|101|1|1|1||03/07/2024|2328|1
6434|JnFlFL|SAPT_CondVent|Frame_JoinFiles.py|6433|14/12/2023|04:15:00|1|101|1|1|1||21/12/2023|33|15
6984|SPTdt|RBO_REPORTE_BIOMETRIA_M|Frame_EjecutaSP.py|0|01/01/2024|10:00:00|1|102|1|1|01||06/06/2025|627|5
6939|ExTdt|MPLAY_VIDEO_AUDIENCIA_D4|Frame_Extractor.py|6899|14/05/2024|07:00:00|1|101|1|1|1||15/05/2024|823|7
6791|FLoad|FB_RTD_ENVIOS|Frame_FLoad_TDT.py|0|24/01/2024|08:00:00|1|101|1|1|1||21/08/2024|2295|2
6005|FLoad|RTDESCPORT|Frame_FLoad_TDT.py|6003|08/02/2023|18:00:00|1|101|1|1|1||05/06/2023|2111|2
8500|ExTdt|UPSELL_WSP|Frame_Extractor.py|8499|28/05/2025|10:00:00|2|101|1|2|2,4,6||04/07/2025|1191|7
7628|FTP|FB_GSS2_MOVIL_PORTA_INT|Frame_FtpGet.py|0|20/10/2024|16:00:00|1|101|1|1|1||22/01/2025|2491|1
8301|ExTdt|INYEC_FAMILIAR|Frame_Extractor.py|8299|21/04/2025|10:00:00|1|104|1|2|2||22/04/2025|1055|7
1857|ExGst|GT03I_TIP_MOV|Frame_Extract_Informix_Gestel.py|0|22/04/2020|06:15:00|1|101|0|1|1||14/05/2020|22402|13
550|ExNz|F1FACO03|Frame_Extractor_NZ.py|549|17/12/2019|16:00:00|2|102|1|2|02,06,16,19,24||01/01/2020|249|9
325|ExTdt|RELPEDEM_251|Frame_Extractor.py|221|30/10/2019|00:15:00|1|101|1|1|||12/11/2019|223|7
133|ExIfx|MOV_DETCATARECL|Frame_Extract_Informix_Nativo.py|0|30/10/2019|00:15:00|1|101|1|1|||12/11/2019|22336|8
156|SPTdt|MOVRQATN|Frame_EjecutaSP.py|155|30/10/2019|00:15:00|10|101|1|1|||12/11/2019|19|5
7112|SPTdt|SEG011GASTCOMPLANTASERV|Frame_EjecutaSP.py|0|27/06/2024|00:30:00|1|102|1|26|26|"SEG010,SPTdt|SEG009GASTCOMPLANTA,SPTdt"|27/06/2024|641|5
6720|SPTdt|BAJA_DTH|Frame_EjecutaSP.py|0|07/12/2023|08:00:00|1|101|1|1|1||21/02/2024|575|5
842|FLoad|USERS|Frame_FLoad_TDT.py|0|30/01/2020|06:40:00|1|101|1|1|1||03/02/2020|1581|2
3319|ExIfx|REF_EQUICMSGIS|Frame_Extract_Informix_Nativo.py|0|12/03/2020|02:00:00|1|101|1|1|1||30/06/2021|22461|8
449|FLoad|RFACO008|Frame_FLoad_TDT.py|447|17/09/2019|16:00:00|2|101|1|1|||25/11/2019|1478|2
7643|FTP|FB_ATE_MOVIL_PORTA|Frame_FtpGet.py|0|20/10/2024|07:00:00|1|101|1|1|1||28/11/2024|2488|1
8483|FTP|PORTADOS_REPO|Frame_FtpGet.py|0|17/02/2025|01:50:00|1|101|1|1|1||25/06/2025|2574|1
602|FTP|CLCICLDT|Frame_FtpGet.py|0|13/03/2020|00:45:00|1|101|0|1|1||07/04/2022|1502|1
4791|SPTdt|CCDF_RVTAREPTER|Frame_EjecutaSP.py|0|06/12/2021|00:30:00|1|102|1|21|21||24/05/2022|297|5
2516|FLoad|AR_REJECT_REASON|Frame_FLoad_TDT.py|0|14/01/2021|07:00:00|1|101|1|1|1||20/04/2021|1798|2
7555|FLoad|FB_TLA_ONLINE_CAEQ_PHOENIX_C2C|Frame_FLoad_TDT.py|7554|20/09/2024|06:00:00|1|101|1|1|1||05/12/2024|2472|2
5541|FLoad|CON_APPVENTASMOVIL|Frame_FLoad_TDT.py|0|11/01/2023|06:00:00|1|101|1|1|1||06/02/2023|2038|2
4802|SPTdt|CCDF_VAL_TERMIN|Frame_EjecutaSP.py|4801|06/12/2021|00:30:00|1|102|1|21|21||24/05/2022|303|5
8115|FLoad|CDRAURALV|Frame_FLoad_TDT.py|8114|01/10/2024|05:00:00|1|101|1|1|1||14/04/2025|2569|2
7264|FLoad|FUI_COM_TABDIGRECAR|Frame_FLoad_TDT.py|7263|01/07/2024|01:00:00|2|101|1|1|1||18/11/2024|2409|2
7958|ExTdt|LIMP_FAMILIAR|Frame_Extractor.py|7957|23/01/2025|09:00:00|1|101|1|1|1||18/07/2025|1025|7
6899|SPTdt|MPLAY_VIDEO_AUDIENCIA|Frame_EjecutaSP.py|0|14/05/2024|07:00:00|1|101|1|1|1|"MPLAY_VIDEO_LIVESESSION,SPTdt|MPLAY_VIDEO_VODSESSION,SPTdt"|15/05/2024|618|5
7361|FTP|GENESYS_CATALOGO_MULTICENTRO|Frame_FtpGet.py|0|12/03/2024|05:00:00|1|101|1|1|1||13/09/2024|2431|1
8577|FLoad|DANAEMPLEMAILBOUNCEHST|Frame_FLoad_TDT.py|8576|17/07/2025|19:00:00|1|101|1|1|1||22/07/2025|2649|2
6770|FLoad|MPLAY_VIDEO_DEVICES|Frame_FLoad_TDT.py|6769|12/03/2024|07:00:00|1|101|1|1|1||15/05/2024|2289|2
206|FLoad|MAEBORDT|Frame_FLoad_TDT.py|205|30/10/2019|00:15:00|1|101|1|1|||12/11/2019|1330|2
8187|SPTdt|FUENTE_ACS|Frame_EjecutaSP.py|8206|10/02/2025|08:00:00|1|104|1|2|2||02/04/2025|948|5
2362|ExGst|GT01_TIPO_PEDIDO|Frame_Extract_Informix_Gestel.py|0|01/07/2020|02:00:00|1|101|0|1|1||15/10/2020|22449|13
2199|FTP|STGSCCOBR|Frame_FtpGet.py|0|28/08/2020|04:00:00|1|101|1|1|1||14/09/2020|1705|1
6468|FTP|SAPT_StockTra|Frame_FtpGet.py|0|14/12/2023|05:45:00|1|101|1|1|1|"SAPT_ProdLogi_DAT,SPTdt | SAPT_EstrOrga_DAT,SPTdt | SAPT_Catalogo_DAT,SPTdt | SAPT_ClieLogi_DAT,SPTdt"|21/12/2023|2231|1
8399|FLoad|FL_SCORING_DIA|Frame_FLoad_TDT.py|8398|04/02/2025|00:30:00|2|101|1|1|1||12/06/2025|2609|2
7063|FLoad|FB_KON_CAPL|Frame_FLoad_TDT.py|7059|08/06/2024|08:00:00|1|101|0|1|1||10/06/2024|2329|2
3310|SPTdt|PRFMTNCV01|Frame_EjecutaSP.py|0|31/05/2021|15:00:00|1|102|1|1|01,06,10,16,18,24,28|PREF_REP_MT,SPTdt|23/08/2021|289|5
320|ExTdt|RELCANAL_251|Frame_Extractor.py|30|30/10/2019|00:15:00|1|101|1|1|||12/11/2019|170|7
4906|SPTdt|ASSIGNED_PRODUCT_PARAMETER_F|Frame_EjecutaSP.py|4905|01/01/2022|02:00:00|1|101|1|1|1||23/06/2022|383|5
624|FLoad|DTDCTODV|Frame_FLoad_TDT.py|623|13/03/2020|00:45:00|1|101|0|1|1||07/04/2022|1507|2
2049|FLoad|MT_TCTL_ATISPETI|Frame_FLoad_TDT.py|2048|22/07/2020|08:25:00|1|103|0|1|1||01/09/2020|1684|2
1806|ExGst|GT01_PEDIDO|Frame_Extract_Informix_Gestel.py|0|22/04/2020|06:15:00|1|101|0|1|1||14/05/2020|22394|13
222|ExIfx|MAE_CTA|Frame_Extract_Informix_Nativo.py|0|30/10/2019|00:15:00|40|101|1|1|||12/11/2019|22289|8
679|SPTdt|PEVPETDV|Frame_EjecutaSP.py|678|13/03/2020|00:45:00|1|101|0|1|1||07/04/2022|62|5
8455|ExTdt|BONOCIN_UC_CQ_RED|Frame_Extractor.py|7965|04/02/2025|08:00:00|2|104|1|2|2,3,4,5,6||02/08/2025|1138|7
7258|FLoad|FUI_COM_TABDIGECOMM|Frame_FLoad_TDT.py|7257|01/07/2024|01:00:00|2|101|1|1|1||18/11/2024|2408|2
61|ExIfx|MAE_GRPLIN|Frame_Extract_Informix_Nativo.py|0|30/10/2019|00:15:00|1|101|1|1|||12/11/2019|22297|8
7716|FLoad|LN_CATALOGO|Frame_FLoad_TDT.py|0|31/10/2024|06:20:00|1|102|1|1|1||02/12/2024|2500|2
3353|SPTdt|SPSCORINGCLI|Frame_EjecutaSP.py|3352|01/06/2021|02:20:00|1|101|1|1|1||06/07/2021|312|5
2108|SPTdt|S_DPREF_D_ABO|Frame_EjecutaSP.py|0|24/08/2020|07:05:00|1|101|1|1|1|"ASSIGNED_BILLING_OFFER,RNTdt|ASSIGNED_PRODUCT_STATE,RNTdt|ASSIGNED_PRODUCT_STATUS,RNTdt"|24/08/2020|148|5
6449|JnFlFL|SAPT_ProdLogi|Frame_JoinFiles.py|6448|14/12/2023|05:00:00|1|101|1|1|1||21/12/2023|42|15
341|ExTdt|REOFPRCA_251|Frame_Extractor.py|84|30/10/2019|00:15:00|1|101|1|1||"MAEOFEPR,RNTdt|MOVDTOPR,RNTdt|MAEPRODD,RNTdt"|12/11/2019|183|7
741|FLoad|PSREPSDV|Frame_FLoad_TDT.py|740|13/03/2020|00:45:00|1|101|0|1|1||07/04/2022|1067|2
6469|JnFlFL|SAPT_StockTra|Frame_JoinFiles.py|6468|14/12/2023|05:45:00|1|101|1|1|1||21/12/2023|43|15
4569|FLoad|VISRETCALKNT|Frame_FLoad_TDT.py|4568|01/01/2022|06:30:00|1|101|1|1|1||03/04/2025|1975|2
912|ExIfx|MAE_LOCAL|Frame_Extract_Informix_Nativo.py|0|12/03/2020|00:15:00|1|101|1|1|1||12/03/2020|22383|8
2051|FTP|MT_TCTL_GPEXCMSP|Frame_FtpGet.py|0|22/07/2020|08:25:00|1|103|0|1|1||01/09/2020|1685|1
7624|SPTdt|DESCOMTLIMP|Frame_EjecutaSP.py|0|25/10/2024|07:00:00|1|101|1|1|1||24/10/2024|793|5
2241|ExGst|GT900_AVEMAS|Frame_Extract_Informix_Gestel.py|0|13/10/2020|01:30:00|1|101|0|1|1||13/10/2020|22437|13
6879|FTP|MPLAY_VIDEO_MOVIES|Frame_FtpGet.py|0|14/05/2024|07:00:00|1|101|1|1|1||15/05/2024|2311|1
2977|SPTdt|CDFNETAGSM|Frame_EjecutaSP.py|2976|12/05/2021|09:00:00|1|102|1|2|02||13/12/2021|254|5
2899|ExTdt|RTALTASB2BNNP|Frame_Extractor.py|2898|22/04/2021|04:00:00|1|101|1|1|1||25/05/2021|548|7
3364|ExTdt|CHKCUATS|Frame_Extractor.py|3363|20/04/2021|06:00:00|1|101|0|1|1||06/08/2021|544|7
8757|FLoad|DANAPERULINKOPENED|Frame_FLoad_TDT.py|8756|17/07/2025|19:00:00|1|101|1|1|1||22/07/2025|2660|2
7206|FLoad|FB_KON_RETENCIONES_ABD_MOVIL_ULT|Frame_FLoad_TDT.py|7205|08/05/2024|08:00:00|1|101|1|1|1||20/01/2025|2392|2
2577|ExTdt|BMBAJASMOVILESNULOS|Frame_Extractor.py|2576|20/10/2020|08:00:00|1|101|1|1|1||26/05/2021|518|7
4775|FLoad|CCDF_RPTELIQUI|Frame_FLoad_TDT.py|4774|06/12/2021|00:30:00|1|102|1|7|07||24/05/2022|1912|2
7453|SPTdt|RT_FIJA_001|Frame_EjecutaSP.py|0|06/01/2025|08:00:00|1|101|1|1|1|"VISRETFRIGSS,RNTdt|VISRETFRIGSSMT,RNTdt|VISRETCALATN,RNTdt|VISRETCALATNMT,RNTdt|VISRETCALGSS,RNTdt|VISRETCALGSSMT,RNTdt|VISRETCALKNT,RNTdt|VISRETCALKNTMT,RNTdt"|03/04/2025|724|5
5635|SPTdt|SP_PYM_MOV_BASE_M|Frame_EjecutaSP.py|0|01/04/2023|21:00:00|1|101|1|1|1||24/04/2023|426|5
6486|SPTdt|SAPT_MovLogCa_STG|Frame_EjecutaSP.py|6485|14/12/2023|06:30:00|1|101|1|6|6||21/12/2023|535|5
2755|FLoad|AR_CREDIT_DEBIT_REL|Frame_FLoad_TDT.py|0|14/04/2021|02:00:00|1|101|1|1|1||20/04/2021|1821|2
2589|SPTdt|PREF_REP_MT|Frame_EjecutaSP.py|0|16/02/2021|07:30:00|1|101|1|1|1|"D_DPREF_D_JV,SPTdt|D_DPREF_D_P,SPTdt|D_DPREF_D_CU,SPTdt|D_DPREF_D_OA,SPTdt|SUBSCRIBER,RNTdt|BILLING_ARRANGEMENT,RNTdt|SALES_SERVICE_CHANNEL,RNTdt|USERS,RNTdt|AGENT,RNTdt|EMPLOYEE,RNTdt|DPREF_D_CI,SPTdt"|17/02/2021|211|5
8249|SPTdt|SP_BASES_PORTATOA|Frame_EjecutaSP.py|0|28/03/2025|07:00:00|1|101|1|1|1|TOA_TDE,RNTdt|15/05/2025|945|5
772|SPTdt|PENUPETT|Frame_EjecutaSP.py|771|13/03/2020|00:45:00|1|104|0|1|1||07/04/2022|71|5
3368|ExTdt|CFM_FINAN_BR_ACU|Frame_Extractor.py|0|27/07/2021|08:10:00|1|102|1|1|01,06,10,16,18,24,28|PREF_REP_FN_BR1,SPTdt|09/08/2021|634|7
4799|SPTdt|CCDF_VAL_VTAAGE|Frame_EjecutaSP.py|4798|06/12/2021|00:30:00|1|102|1|21|21||24/05/2022|300|5
7760|FTP|FB_GSS_MOVIL_PORTA_INT|Frame_FtpGet.py|0|20/10/2024|16:00:00|1|101|1|1|1||22/01/2025|2534|1
1989|SPTdt|D_DPREF_F_STC|Frame_EjecutaSP.py|1889|21/07/2020|03:13:00|1|101|1|1|1||22/07/2020|131|5
8219|ExTdt|C_I_PER_DOS_SC|Frame_Extractor.py|8217|28/03/2025|10:00:00|2|104|1|2|2,4,6||27/03/2025|1068|7
2460|FLoad|INTREC009|Frame_FLoad_TDT.py|0|13/11/2020|08:00:00|1|101|1|1|1||23/11/2020|1764|2
8346|RegCal|RC_PANGEA_FAC_TEC|Frame_EjecutaCalidad.py|5474|22/05/2025|05:15:00|1|101|1|1|1||23/05/2025|65|23
2141|ExTdt|PAQ_MSG_001_CICLO_17|Frame_Extractor.py|0|19/11/2020|07:45:00|1|102|1|18|18|PREF_REP_PAQ,SPTdt|24/11/2020|422|7
7805|SPTdt|SP_AVEIND_REINTRECHZ|Frame_EjecutaSP.py|7804|01/11/2024|08:00:00|1|101|1|1|1||16/12/2024|879|5
3374|FTP|AURA_TRANSC_LV|Frame_FtpGet.py|0|10/07/2021|04:15:00|2|101|1|1|1||09/08/2021|1928|1
6058|FLoad|MAE_IP|Frame_FLoad_TDT.py|6057|06/07/2023|02:00:00|1|101|1|1|1||13/07/2023|2118|2
6464|JnFlFL|SAPT_Catalogo|Frame_JoinFiles.py|6463|14/12/2023|03:00:00|1|101|1|1|1||21/12/2023|30|15
2448|FLoad|INTREC002|Frame_FLoad_TDT.py|0|13/11/2020|08:00:00|1|101|1|1|1||23/11/2020|1758|2
6069|ExTdt|LGRIS01|Frame_Extractor.py|0|18/07/2023|05:00:00|1|102|1|1|1||20/07/2023|710|7
687|FLoad|PQPCDRDV|Frame_FLoad_TDT.py|686|13/03/2020|00:45:00|1|101|0|1|1||07/04/2022|1073|2
636|FLoad|FVMEFVDV|Frame_FLoad_TDT.py|635|13/03/2020|00:45:00|1|101|0|1|1||07/04/2022|1512|2
7736|SPTdt|SP_FUNNELMT_CONSOLIDADO|Frame_EjecutaSP.py|0|01/01/2025|05:00:00|2|101|1|1|1|"SP_FEEDBACK_D,SPTdt|SP_FUNNELMT_MSIMPLE_CARGA,SPTdt|SP_FUNNELMT_POTENCIALES_CARGA,SPTdt"|25/03/2025|865|5
8391|FTP|LOGUEOS_VISOR|Frame_FtpGet.py|0|15/10/2024|13:30:00|1|101|1|1|1||27/06/2025|2608|1
7094|FLoad|ALDM_PAYMENT_TYPE|Frame_FLoad_TDT.py|0|01/01/2024|05:00:00|1|101|1|1|1||25/06/2024|2368|2
6845|FTP|FB_SPRINKLR|Frame_FtpGet.py|0|08/11/2023|06:00:00|1|101|1|1|1||28/11/2024|2308|1
3332|FLoad|NIL_MOV_ASIGNACION|Frame_FLoad_TDT.py|3331|12/05/2021|02:00:00|1|101|1|1|1||30/06/2021|1917|2
5567|SPTdt|REPORCU|Frame_EjecutaSP.py|5566|11/01/2023|07:00:00|1|101|1|1|1||23/03/2023|412|5
4976|SPTdt|BM_MIGRA_CRUCE|Frame_EjecutaSP.py|5912|01/01/2022|07:00:00|1|101|1|1|1||03/04/2025|386|5
5640|SPTdt|SP_PYM_MOV_BAJA_M_C|Frame_EjecutaSP.py|0|14/04/2023|01:00:00|1|102|1|14|14||24/04/2023|430|5
8233|ExTdt|S_I_PER_UNO_REST|Frame_Extractor.py|8217|28/03/2025|10:00:00|2|104|1|2|2,4,6||27/03/2025|1074|7
490|FLoad|GASSET06|Frame_FLoad_TDT.py|489|02/10/2019|08:00:00|1|102|1|6|||09/12/2019|1455|2
7092|FLoad|ALDM_PAYMENT_SOURCE_TYPE|Frame_FLoad_TDT.py|0|01/01/2024|05:00:00|1|101|1|1|1||25/06/2024|2369|2
2039|FTP|MT_DEVCOM|Frame_FtpGet.py|0|22/07/2020|08:25:00|1|101|0|1|1||01/09/2020|1693|1
6085|ExTdt|PANGEA_REP_NOMIGRADOS_CMS|Frame_Extractor.py|6084|01/04/2023|06:00:00|1|102|0|5|05||22/07/2023|750|7
7742|FTP|FB_GSS_ONLINE_MOVISTAR_FIJA_INT|Frame_FtpGet.py|0|20/10/2024|16:00:00|1|101|1|1|1||22/01/2025|2525|1
5187|FLoad|DESCPORT|Frame_FLoad_TDT.py|0|25/05/2022|07:00:00|1|101|1|1|1||02/08/2022|2008|2
8788|RNTdt|DANAREGULATORIOLNEGRA|Frame_TransformaRN.py|8787|17/07/2025|19:00:00|1|101|1|1|1||22/07/2025|2682|3
5968|SPTdt|SASMDANO|Frame_EjecutaSP.py|5967|01/06/2023|06:00:00|1|101|1|1|1||31/05/2023|456|5
3016|SPTdt|CDEQAGNOSTRT|Frame_EjecutaSP.py|3015|12/05/2021|09:00:00|1|101|1|1|1||13/12/2021|266|5
8153|SPTdt|BASELLAMADAREITERO|Frame_EjecutaSP.py|0|23/10/2024|09:00:00|1|101|1|1|1||10/03/2025|885|5
4766|FTP|CCDF_RVTAAGENS|Frame_FtpGet.py|0|06/12/2021|00:30:00|1|102|1|7|07||24/05/2022|1905|1
7551|FTP|FB_GSS2_MOVIL_PORTA|Frame_FtpGet.py|0|16/09/2024|08:00:00|1|101|1|1|1||07/10/2024|2471|1
8476|ExTdt|FAM_SD_QV_RED|Frame_Extractor.py|7965|04/02/2025|08:00:00|2|104|1|2|2,3,4,5,6||02/08/2025|1164|7
6073|FTP|FEED002|Frame_FtpGet.py|0|01/08/2023|05:00:00|1|101|1|1|1||02/08/2023|2062|1
216|ExIfx|MOV_EXTREQATN|Frame_Extract_Informix_Nativo.py|0|30/10/2019|00:15:00|35|101|1|1|||12/11/2019|22343|8
3403|SPTdt|CPCLIENMTPV_T|Frame_EjecutaSP.py|3402|12/09/2021|20:00:00|1|104|1|1|1||10/09/2021|329|5
7487|FLoad|Dispo_3G_Huawei|Frame_FLoad_TDT.py|7486|07/08/2024|06:50:00|1|101|1|1|1||23/09/2024|2448|2
512|ExNz|RECFIS01|Frame_Extractor_NZ.py|0|17/09/2019|06:20:00|1|101|0|1|||10/12/2019|60|9
6124|SPTdt|SP_PORT_OUT_CON_HIST|Frame_EjecutaSP.py|6123|01/07/2023|03:00:00|1|101|1|1|1||15/08/2023|478|5
231|ExIfx|MAE_EXTSRV|Frame_Extract_Informix_Nativo.py|0|30/10/2019|00:15:00|15|101|1|1|||12/11/2019|22296|8
4821|SPTdt|ORDER_ACTION_STEPS|Frame_EjecutaSP.py|4820|02/06/2022|06:30:00|1|101|1|1|1||02/06/2022|378|5
800|SPTdt|RFACO004|Frame_EjecutaSP.py|799|17/12/2019|16:00:00|2|102|0|2|02,06,16,19,24||16/01/2020|34|5
8714|FTP|DANAONLINESMSHISTORY|Frame_FtpGet.py|0|17/07/2025|19:00:00|1|101|1|1|1||22/07/2025|2665|1
6967|ExTdt|EXPORTAPOST_GSS|Frame_Extractor.py|0|24/05/2024|08:00:00|1|101|1|1|1||24/05/2024|826|7
7323|FTP|FUNNEL_WSP|Frame_FtpGet.py|0|13/08/2024|18:30:00|1|101|1|1|1||13/08/2024|2402|1
3256|ExTdt|CAPLMTNC05|Frame_Extractor.py|0|20/05/2021|07:30:00|1|102|1|6|06|PREF_REP_MT4,SPTdt|31/05/2021|610|7
584|FTP|CCICCLDV|Frame_FtpGet.py|0|13/03/2020|00:45:00|1|101|0|1|1||07/04/2022|1496|1
2374|ExGst|GT03_SEGMENTO|Frame_Extract_Informix_Gestel.py|0|01/07/2020|02:00:00|1|101|0|1|1||15/10/2020|22453|13
678|FLoad|PEVPETDV|Frame_FLoad_TDT.py|677|13/03/2020|00:45:00|1|101|0|1|1||07/04/2022|1524|2
8258|SPTdt|PLTTRAFMOVIVOX_M|Frame_EjecutaSP.py|0|01/04/2025|09:10:00|3|102|1|3|03|PLTTRAFMOVIVOX,SPTdt|02/04/2025|962|5
1813|FLoad|GST_GT01I_SOLUSER|Frame_FLoad_TDT.py|1812|22/04/2020|06:15:00|1|101|0|1|1||14/05/2020|1632|2
5947|SPTdt|SASEXEV|Frame_EjecutaSP.py|5946|01/06/2023|06:00:00|1|101|1|1|1||31/05/2023|449|5
212|SPTdt|MOVPRODEQQSRV|Frame_EjecutaSP.py|211|30/10/2019|00:15:00|7|101|0|1||"MOVREQSRV,FLoad|MOVRQATN,SPTdt|MOVRQSRV,SPTdt"|12/11/2019|22|5
6399|FLoad|NRTDMP_CONTACT|Frame_FLoad_TDT.py|0|01/05/2022|00:00:00|1|103|0|1|1||05/12/2023|2209|2
328|ExTdt|RELPESEG_251|Frame_Extractor.py|221|30/10/2019|00:15:00|1|101|1|1|||12/11/2019|226|7
3396|ExTdt|CAPL002F_RVRV|Frame_Extractor.py|0|11/08/2021|06:30:00|1|102|1|1|01,06,10,16,18,24,28|PREF_REP_CAPL,SPTdt|23/08/2021|644|7
2498|FLoad|IntAlt079|Frame_FLoad_TDT.py|0|12/11/2020|06:00:00|1|101|1|1|01||04/03/2021|1775|2
7362|FLoad|GENESYS_CATALOGO_MULTICENTRO|Frame_FLoad_TDT.py|7361|12/03/2024|05:00:00|1|101|1|1|1||13/09/2024|2431|2
7048|ExTdt|RTCAEQ|Frame_Extractor.py|7047|01/05/2021|14:00:00|1|102|1|10|10||06/06/2024|557|7
6713|ExTdt|SIR03SAR|Frame_Extractor.py|6711|23/01/2025|06:00:00|1|101|1|1|1||27/01/2025|773|7
8485|FLoad|PORTADOS_REPO|Frame_FLoad_TDT.py|8484|17/02/2025|01:50:00|1|101|1|1|1||25/06/2025|2574|2
6495|FLoad|SAPT_SumaStoc|Frame_FLoad_TDT.py|6494|14/12/2023|07:00:00|1|101|1|1|1||21/12/2023|2232|2
6230|FTP|PANGEA_LIQUIDACION_CONEXIONES|Frame_FtpGet.py|0|01/04/2023|06:00:00|1|102|1|15|15||02/02/2024|2136|1
7490|FLoad|MC_2G|Frame_FLoad_TDT.py|7489|07/08/2024|06:50:00|1|101|1|1|1||23/09/2024|2454|2
6603|SPTdt|SPCATEQUI|Frame_EjecutaSP.py|0|31/10/2023|07:00:00|1|101|1|1|1||08/01/2024|550|5
8084|RNTdt|RTCARTERAB2BV2|Frame_TransformaRN.py|8083|11/02/2025|06:00:00|1|102|1|1|01,02,03,04,05,06,07,08,09,10||21/02/2025|2565|3
5559|SPTdt|SP_DERIVACION_CABINAS|Frame_EjecutaSP.py|5558|08/02/2023|09:00:00|1|101|1|1|1|"USRBI_CABINA_ACTUALIZADA,RNTdt|USRBI_MAESTRA_USUARIOS,RNTdt|MATRPS,RNTdt|VISRETFRIGSS,RNTdt|VISTRAZABILIDAD,RNTdt|SP_GENESYS,SPTdt"|15/05/2023|409|5
8570|FTP|DANAEMPCONV|Frame_FtpGet.py|0|17/07/2025|19:00:00|1|101|1|1|1||22/07/2025|2622|1
6701|SPTdt|SIR06EXT2|Frame_EjecutaSP.py|0|21/02/2024|07:00:00|1|101|1|1|1|"SIR06EXT2,RNTdt | RECLROBOT,SPTdt | PLC_HASBER,SPTdt"|25/07/2024|567|5
7083|RNTdt|ALDM_CURRENCY|Frame_TransformaRN.py|7082|01/01/2024|05:00:00|1|101|1|1|1||25/06/2024|2375|3
7139|SPTdt|SEG003GASTOSDIREC_3|Frame_EjecutaSP.py|7137|27/06/2024|00:30:00|1|102|1|11|11||27/06/2024|667|5
6815|ExTdt|DTCANGRP20|Frame_Extractor.py|0|22/04/2024|08:30:00|1|101|1|1|1|DTCANSP,SPTdt|23/04/2024|803|7
56|FLoad|MAEDTTDT|Frame_FLoad_TDT.py|55|30/10/2019|00:15:00|1|101|1|1|||12/11/2019|1341|2
8359|ExTdt|OUT_UPSELL_ATENTO|Frame_Extractor.py|8357|30/05/2025|10:00:00|2|101|1|2|2,4,6||05/06/2025|1118|7
593|FTP|CCSSCUMT|Frame_FtpGet.py|0|13/03/2020|00:45:00|1|101|0|1|1||07/04/2022|1499|1
5553|FTP|USRBI_CABINA_ACTUALIZADA|Frame_FtpGet.py|0|08/02/2023|09:00:00|1|101|1|1|1||15/05/2023|2042|1
8692|RNTdt|DANAMASSMSHISTORY|Frame_TransformaRN.py|8691|17/07/2025|19:00:00|1|101|1|1|1||22/07/2025|2664|3
3008|FTP|CDF_MVCRT|Frame_FtpGet.py|0|12/05/2021|09:00:00|1|101|1|1|1||13/12/2021|1876|1
7920|RNTdt|FB_B12_DERIVACION|Frame_TransformaRN.py|7919|20/10/2024|08:00:00|1|101|1|1|1||28/01/2025|2560|3
7069|SPTdt|CU_CAMBIOMEDIO|Frame_EjecutaSP.py|7068|01/05/2024|04:00:00|1|103|1|8|8||19/06/2024|644|5
7723|RNTdt|DITO2HRS001|Frame_TransformaRN.py|7722|13/11/2024|00:10:00|1|103|1|1|1||17/12/2024|2522|3
